order_id,user_id,order_date,aov,discount_applied,is_completed
ORD_00411,USR_00908,2025-04-06 22:45:44,42.13,0,1
ORD_00412,USR_00110,2025-04-21 00:27:05,53.62,0,1
ORD_00413,USR_00513,2025-05-11 15:06:37,51.66,1,1
ORD_00414,USR_00335,2025-09-02 09:40:33,87.43,0,1
ORD_00415,USR_00304,2025-05-17 20:53:38,94.8,1,1
ORD_00416,USR_00946,2025-04-17 03:36:16,50.21,0,1
ORD_00417,USR_00220,2025-06-21 09:03:14,178.55,0,1
ORD_00418,USR_00387,2025-08-16 00:51:27,33.47,0,0
ORD_00419,USR_00943,2025-10-06 02:22:19,43.99,0,1
ORD_00420,USR_00056,2025-02-21 10:13:57,87.12,0,1
ORD_00421,USR_00777,2025-04-07 00:07:29,27.03,0,1
ORD_00422,USR_00115,2025-04-14 14:39:42,25.56,1,1
ORD_00423,USR_00246,2025-12-13 15:05:03,73.32,0,0
ORD_00424,USR_00089,2025-11-16 15:32:43,74.7,0,1
ORD_00425,USR_00401,2025-07-17 13:23:15,44.98,0,1
ORD_00426,USR_00297,2025-04-23 10:19:07,27.69,0,1
ORD_00427,USR_00142,2025-03-15 05:25:27,57.13,0,1
ORD_00428,USR_00324,2025-02-02 15:18:42,38.93,1,0
ORD_00429,USR_00427,2025-06-25 20:53:54,19.36,0,1
ORD_00430,USR_00534,2025-06-22 20:52:32,33.56,0,1
ORD_00431,USR_00152,2025-02-18 07:55:19,66.05,0,1
ORD_00432,USR_00303,2025-06-24 15:28:21,22.61,0,1
ORD_00433,USR_00956,2025-10-18 07:36:43,75.35,0,1
ORD_00434,USR_00815,2025-12-09 11:51:51,177.71,0,1
ORD_00435,USR_00118,2025-12-03 19:14:31,87.75,0,1
ORD_00436,USR_00677,2025-08-21 20:26:59,63.16,0,1
ORD_00437,USR_00545,2025-04-08 20:26:36,92.32,0,1
ORD_00438,USR_00377,2025-12-07 08:18:38,40.66,0,1
ORD_00439,USR_00122,2025-05-05 07:53:39,76.16,0,1
ORD_00440,USR_00416,2025-01-06 14:04:45,60.66,0,1
ORD_00441,USR_00272,2025-03-20 23:15:56,128.63,0,1
ORD_00442,USR_00416,2025-11-10 17:29:58,69.58,0,0
ORD_00443,USR_00458,2025-04-19 02:37:29,33.04,0,1
ORD_00444,USR_00865,2025-10-30 10:01:03,45.43,0,1
ORD_00445,USR_00096,2025-11-26 23:53:06,80.59,0,1
ORD_00446,USR_00680,2025-03-11 04:31:57,83.78,0,1
ORD_00447,USR_00505,2025-09-18 04:08:23,56.87,1,1
ORD_00448,USR_00434,2025-12-16 13:17:42,39.24,0,1
ORD_00449,USR_00443,2025-05-28 22:50:23,54.33,0,1
ORD_00450,USR_00625,2025-11-06 16:31:54,68.45,1,1
ORD_00451,USR_00631,2025-07-23 07:40:03,23.72,1,1
ORD_00452,USR_00470,2025-05-04 13:08:07,101.94,0,1
ORD_00453,USR_00091,2025-07-18 14:54:25,43.22,0,1
ORD_00454,USR_00784,2025-07-11 12:39:48,55.44,1,1
ORD_00455,USR_00617,2025-11-17 19:00:08,127.1,1,1
ORD_00456,USR_00594,2025-02-17 08:22:35,61.84,0,1
ORD_00457,USR_00440,2025-07-18 20:35:46,88.93,1,1
ORD_00458,USR_00942,2025-02-18 08:50:41,25.09,0,0
ORD_00459,USR_00073,2025-09-26 02:11:35,67.59,1,1
ORD_00460,USR_00195,2025-12-24 03:54:46,15.39,0,1
ORD_00461,USR_00188,2025-09-17 12:32:56,41.52,0,1
ORD_00462,USR_00786,2025-08-13 22:58:08,91.22,1,1
ORD_00463,USR_00461,2025-09-21 12:09:39,51.32,0,1
ORD_00464,USR_00930,2025-03-30 02:29:45,119.41,1,0
ORD_00465,USR_00404,2025-02-20 11:43:39,143.92,0,1
ORD_00466,USR_00071,2025-10-17 03:34:49,127.67,0,1
ORD_00467,USR_00688,2025-04-03 08:55:19,30.86,0,1
ORD_00468,USR_00964,2025-09-14 07:44:06,96.73,0,1
ORD_00469,USR_00403,2025-02-15 14:44:35,82.74,0,1
ORD_00470,USR_00859,2025-08-11 18:59:33,124.61,0,1
ORD_00471,USR_00828,2025-01-29 10:07:41,76.05,0,1
ORD_00472,USR_00505,2025-05-16 21:40:12,89.44,0,1
ORD_00473,USR_00704,2025-01-25 00:15:33,29.85,0,1
ORD_00474,USR_00516,2025-04-29 18:08:53,26.1,1,1
ORD_00475,USR_00643,2025-03-02 08:39:08,83.1,1,1
ORD_00476,USR_00073,2025-02-28 14:14:13,53.71,0,0
ORD_00477,USR_00887,2025-07-21 03:57:01,30.28,1,1
ORD_00478,USR_00713,2025-08-28 16:24:39,70.91,0,1
ORD_00479,USR_00046,2025-09-10 19:45:16,97.65,1,1
ORD_00480,USR_00835,2025-01-11 11:54:34,63.21,1,1
ORD_00481,USR_00130,2025-12-16 02:31:19,40.84,0,1
ORD_00482,USR_00737,2025-09-10 11:25:55,156.07,0,1
ORD_00483,USR_00607,2025-10-03 05:16:29,35.57,0,1
ORD_00484,USR_00380,2025-01-14 14:27:57,84.73,1,1
ORD_00485,USR_00290,2025-12-25 07:21:08,148.19,0,1
ORD_00486,USR_00439,2025-12-08 09:52:07,30.76,0,1
ORD_00487,USR_00994,2025-02-13 06:16:46,27.86,0,1
ORD_00488,USR_00164,2025-05-22 02:17:40,70.91,0,1
ORD_00489,USR_00541,2025-10-24 16:57:45,20.46,1,1
ORD_00490,USR_00944,2025-10-20 07:27:05,31.48,0,1
ORD_00491,USR_00376,2025-06-06 03:23:24,40.39,1,1
ORD_00492,USR_00899,2025-10-27 02:34:48,114.61,0,1
ORD_00493,USR_00158,2025-02-09 16:12:50,33.62,1,1
ORD_00494,USR_00178,2025-09-18 15:03:16,20.69,0,1
ORD_00495,USR_00820,2025-02-11 04:45:19,63.66,0,1
ORD_00496,USR_00735,2025-02-09 06:58:49,61.59,0,1
ORD_00497,USR_00329,2025-11-01 03:29:43,76.1,0,1
ORD_00498,USR_00633,2025-07-09 04:34:13,106.49,0,1
ORD_00499,USR_00339,2025-03-10 13:02:38,35.97,0,1
ORD_00500,USR_00223,2025-06-25 10:54:26,109.57,0,1
ORD_00501,USR_00541,2025-07-13 00:38:59,79.36,1,1
ORD_00502,USR_00712,2025-06-28 08:04:50,60.94,0,1
ORD_00503,USR_00523,2025-07-11 11:12:04,80.54,0,1
ORD_00504,USR_00149,2025-02-27 14:11:06,121.89,0,1
ORD_00505,USR_00891,2025-05-19 16:21:23,26.08,0,1
ORD_00506,USR_00566,2025-07-15 02:16:45,129.04,0,1
ORD_00507,USR_00566,2025-02-27 05:46:25,100.11,0,1
ORD_00508,USR_00270,2025-04-01 10:45:34,33.8,0,1
ORD_00509,USR_00175,2025-01-02 06:29:25,33.87,1,1
ORD_00510,USR_00553,2025-07-28 04:17:05,29.04,0,1
ORD_00511,USR_00120,2025-07-19 22:45:58,80.46,1,1
ORD_00512,USR_00992,2025-08-07 09:36:22,46.67,0,1
ORD_00513,USR_00559,2025-07-25 00:06:01,48.95,0,1
ORD_00514,USR_00401,2025-11-05 15:01:33,25.32,0,1
ORD_00515,USR_00575,2025-03-09 09:37:18,42.01,1,1
ORD_00516,USR_00627,2025-09-21 23:42:31,15.11,0,1
ORD_00517,USR_00311,2025-05-26 04:00:37,218.93,1,1
ORD_00518,USR_00084,2025-01-19 03:06:58,125.8,0,1
ORD_00519,USR_00025,2025-10-14 13:22:22,82.97,0,1
ORD_00520,USR_00813,2025-08-03 04:14:17,162.36,0,1
ORD_00521,USR_00002,2025-10-08 08:50:12,28.47,0,1
ORD_00522,USR_00718,2025-12-16 16:04:27,41.35,0,1
ORD_00523,USR_00917,2025-01-18 04:53:04,14.71,0,1
ORD_00524,USR_00046,2025-10-16 08:04:51,34.5,0,1
ORD_00525,USR_00673,2025-08-09 21:56:48,86.2,0,1
ORD_00526,USR_00984,2025-07-27 06:29:14,148.34,1,1
ORD_00527,USR_00048,2025-09-13 09:09:14,131.83,0,0
ORD_00528,USR_00542,2025-04-24 08:05:51,120.44,1,1
ORD_00529,USR_00021,2025-08-25 06:13:44,72.55,0,0
ORD_00530,USR_00825,2025-01-08 02:30:20,57.6,0,1
ORD_00531,USR_00279,2025-10-03 02:19:31,36.74,0,1
ORD_00532,USR_00607,2025-09-30 18:30:51,54.95,0,1
ORD_00533,USR_00452,2025-04-24 07:54:40,38.73,1,1
ORD_00534,USR_00448,2025-01-03 05:54:16,52.04,1,0
ORD_00535,USR_00697,2025-08-25 03:00:25,99.91,0,1
ORD_00536,USR_00353,2025-04-11 19:05:40,77.87,0,0
ORD_00537,USR_00197,2025-08-28 05:17:12,37.92,0,1
ORD_00538,USR_00485,2025-04-09 18:30:25,36.61,0,1
ORD_00539,USR_00308,2025-09-08 16:00:27,29.45,0,1
ORD_00540,USR_00497,2025-04-27 03:05:15,25.9,1,1
ORD_00541,USR_00586,2025-11-19 08:17:37,110.64,0,1
ORD_00542,USR_00454,2025-03-15 09:20:10,49.46,0,1
ORD_00543,USR_00151,2025-06-08 16:08:13,52.76,0,1
ORD_00544,USR_00610,2025-07-26 04:52:08,275.45,0,1
ORD_00545,USR_00720,2025-02-06 06:22:02,55.44,0,1
ORD_00546,USR_00392,2025-10-10 08:01:01,35.62,0,1
ORD_00547,USR_00280,2025-06-27 23:15:56,26.25,0,1
ORD_00548,USR_00159,2025-04-02 23:19:19,134.81,1,1
ORD_00549,USR_00408,2025-03-22 19:11:17,31.7,1,1
ORD_00550,USR_00425,2025-03-16 03:43:17,70.0,0,1
ORD_00551,USR_00361,2025-03-16 14:25:16,60.03,0,1
ORD_00552,USR_00095,2025-01-31 15:45:45,53.51,0,1
ORD_00553,USR_00806,2025-09-15 05:05:59,77.37,0,1
ORD_00554,USR_00456,2025-06-30 22:21:44,47.41,0,1
ORD_00555,USR_00465,2025-11-24 04:02:01,52.36,0,1
ORD_00556,USR_00349,2025-03-17 02:12:14,22.65,0,1
ORD_00557,USR_00381,2025-09-12 00:54:31,19.81,0,1
ORD_00558,USR_00538,2025-02-24 14:55:56,38.53,1,1
ORD_00559,USR_00292,2025-04-28 17:41:26,73.39,0,1
ORD_00560,USR_00149,2025-11-02 21:31:44,143.14,0,1
ORD_00561,USR_00536,2025-11-04 13:08:07,278.07,0,1
ORD_00562,USR_00457,2025-06-11 01:35:38,76.76,0,1
ORD_00563,USR_00346,2025-10-25 20:30:53,115.62,0,1
ORD_00564,USR_00137,2025-03-22 21:50:10,102.28,0,1
ORD_00565,USR_00853,2025-12-04 14:19:04,36.52,0,1
ORD_00566,USR_00464,2025-07-06 22:35:52,21.5,0,0
ORD_00567,USR_00541,2025-11-14 20:59:24,41.61,0,1
ORD_00568,USR_00907,2025-08-02 11:49:06,38.74,0,1
ORD_00569,USR_00260,2025-04-03 15:04:13,193.52,0,1
ORD_00570,USR_00442,2025-11-14 14:47:48,53.62,0,1
ORD_00571,USR_00669,2025-11-13 22:35:57,105.04,1,1
ORD_00572,USR_00094,2025-05-11 15:47:18,41.55,0,1
ORD_00573,USR_00565,2025-03-19 17:31:56,22.53,0,1
ORD_00574,USR_00835,2025-11-11 20:14:17,101.0,0,1
ORD_00575,USR_00805,2025-06-26 11:40:47,22.7,0,1
ORD_00576,USR_00021,2025-08-19 16:54:07,24.59,1,1
ORD_00577,USR_00694,2025-09-09 01:46:18,151.26,1,1
ORD_00578,USR_00380,2025-01-16 00:55:06,40.04,1,1
ORD_00579,USR_00240,2025-01-29 01:22:59,90.58,0,1
ORD_00580,USR_00836,2025-10-23 17:56:04,61.25,1,1
ORD_00581,USR_00623,2025-06-28 17:00:55,44.27,0,1
ORD_00582,USR_00143,2025-03-10 12:18:24,85.09,1,1
ORD_00583,USR_00922,2025-06-20 06:50:54,87.3,1,1
ORD_00584,USR_00926,2025-08-09 16:56:19,48.48,1,1
ORD_00585,USR_00160,2025-11-22 14:11:07,24.2,0,1
ORD_00586,USR_00346,2025-06-14 08:26:28,19.0,1,1
ORD_00587,USR_00533,2025-02-10 07:00:40,71.05,0,1
ORD_00588,USR_00764,2025-12-13 23:02:56,50.97,0,1
ORD_00589,USR_00590,2025-02-08 21:47:53,57.38,1,0
ORD_00590,USR_00835,2025-08-05 05:11:43,77.44,1,1
ORD_00591,USR_00124,2025-11-05 12:49:11,34.31,0,0
ORD_00592,USR_00482,2025-09-23 01:49:15,48.89,0,1
ORD_00593,USR_00566,2025-12-03 16:09:44,71.04,0,1
ORD_00594,USR_00042,2025-08-15 23:55:31,45.39,0,1
ORD_00595,USR_00452,2025-08-27 06:01:01,67.92,0,1
ORD_00596,USR_00426,2025-11-23 02:26:48,106.99,1,1
ORD_00597,USR_00430,2025-02-16 18:45:33,42.44,1,1
ORD_00598,USR_00094,2025-11-30 14:03:11,24.78,0,1
ORD_00599,USR_00714,2025-01-20 11:38:00,71.67,0,1
ORD_00600,USR_00493,2025-02-02 11:24:15,62.92,1,1
ORD_00601,USR_00057,2025-01-04 12:45:33,128.98,0,1
ORD_00602,USR_00339,2025-05-12 14:25:43,50.74,1,1
ORD_00603,USR_00342,2025-05-23 13:19:28,57.53,0,0
ORD_00604,USR_00956,2025-08-28 02:54:10,66.17,0,1
ORD_00605,USR_00632,2025-08-20 11:46:25,78.08,0,0
ORD_00606,USR_00041,2025-08-22 10:43:30,110.57,0,1
ORD_00607,USR_00825,2025-04-19 23:26:52,35.48,1,1
ORD_00608,USR_00915,2025-11-23 06:22:40,89.63,0,1
ORD_00609,USR_00617,2025-11-07 04:26:59,63.29,0,1
ORD_00610,USR_00944,2025-08-19 15:27:06,118.92,0,1
ORD_00611,USR_00559,2025-07-11 08:54:52,33.03,0,1
ORD_00612,USR_00439,2025-02-01 01:10:32,61.92,1,1
ORD_00613,USR_00461,2025-03-08 15:22:49,64.86,0,1
ORD_00614,USR_00151,2025-04-02 06:30:49,23.13,0,1
ORD_00615,USR_00734,2025-07-20 05:56:09,18.88,0,1
ORD_00616,USR_00896,2025-03-18 21:39:11,29.72,0,1
ORD_00617,USR_00585,2025-05-22 08:46:37,97.45,1,1
ORD_00618,USR_00680,2025-03-01 01:48:54,193.8,1,1
ORD_00619,USR_00191,2025-02-09 00:16:50,32.04,0,0
ORD_00620,USR_00565,2025-07-16 05:00:41,22.81,0,1
ORD_00621,USR_00123,2025-05-26 21:33:24,67.37,0,1
ORD_00622,USR_00829,2025-02-02 18:59:50,71.72,0,1
ORD_00623,USR_00264,2025-04-21 01:57:51,85.5,0,1
ORD_00624,USR_00202,2025-07-30 01:05:53,23.96,0,1
ORD_00625,USR_00995,2025-09-27 06:10:21,47.59,0,1
ORD_00626,USR_00276,2025-11-11 04:33:31,36.02,0,1
ORD_00627,USR_00795,2025-12-19 05:45:00,53.12,0,1
ORD_00628,USR_00156,2025-03-08 07:02:33,93.3,1,1
ORD_00629,USR_00521,2025-11-09 03:01:08,55.84,1,1
ORD_00630,USR_00403,2025-10-04 07:28:44,42.34,0,1
ORD_00631,USR_00374,2025-08-27 02:05:11,196.06,0,1
ORD_00632,USR_00715,2025-12-08 10:48:44,118.22,0,1
ORD_00633,USR_00984,2025-05-07 22:03:07,35.79,0,1
ORD_00634,USR_00563,2025-11-27 10:40:35,51.73,0,1
ORD_00635,USR_00645,2025-10-23 12:10:56,129.95,1,1
ORD_00636,USR_00095,2025-11-17 08:04:04,51.59,0,1
ORD_00637,USR_00944,2025-08-19 22:04:27,64.37,1,1
ORD_00638,USR_00114,2025-09-04 10:53:52,29.88,0,1
ORD_00639,USR_00728,2025-10-21 06:47:41,86.55,0,1
ORD_00640,USR_00699,2025-11-09 21:23:44,78.83,0,1
ORD_00641,USR_00878,2025-12-02 01:55:57,31.85,1,1
ORD_00642,USR_00690,2025-05-18 14:05:14,48.13,1,1
ORD_00643,USR_00380,2025-03-17 02:30:13,46.11,1,1
ORD_00644,USR_00399,2025-09-22 00:29:17,66.26,0,1
ORD_00645,USR_00109,2025-06-30 19:28:34,17.58,0,1
ORD_00646,USR_00407,2025-07-03 12:46:56,82.75,0,1
ORD_00647,USR_00814,2025-09-26 05:05:25,78.95,0,1
ORD_00648,USR_00268,2025-12-24 13:50:20,20.06,0,1
ORD_00649,USR_00243,2025-11-17 13:37:56,85.85,0,1
ORD_00650,USR_00436,2025-01-29 02:18:49,92.25,0,1
ORD_00651,USR_00696,2025-05-18 16:40:03,22.37,1,1
ORD_00652,USR_00456,2025-02-15 04:16:09,56.67,0,1
ORD_00653,USR_00336,2025-08-04 17:07:52,60.15,0,1
ORD_00654,USR_00417,2025-06-04 19:25:28,37.8,1,1
ORD_00655,USR_00521,2025-01-31 01:40:26,30.94,1,0
ORD_00656,USR_00676,2025-08-27 21:12:11,74.85,1,0
ORD_00657,USR_00169,2025-01-25 17:31:54,34.11,0,1
ORD_00658,USR_00757,2025-11-25 15:13:15,58.21,0,1
ORD_00659,USR_00849,2025-08-07 22:18:35,58.29,1,1
ORD_00660,USR_00812,2025-07-08 18:40:45,126.28,0,1
ORD_00661,USR_00822,2025-04-13 17:53:02,50.37,1,1
ORD_00662,USR_00504,2025-03-16 15:49:58,74.24,0,1
ORD_00663,USR_00036,2025-02-03 03:04:20,69.44,0,1
ORD_00664,USR_00136,2025-02-11 20:51:42,34.5,0,1
ORD_00665,USR_00319,2025-08-04 09:48:51,40.78,1,1
ORD_00666,USR_00571,2025-11-23 20:15:38,34.18,0,1
ORD_00667,USR_00347,2025-04-17 19:14:04,42.89,0,1
ORD_00668,USR_00901,2025-12-17 04:35:27,53.72,0,0
ORD_00669,USR_00252,2025-02-22 01:38:41,52.32,0,1
ORD_00670,USR_00450,2025-01-19 02:21:30,68.14,0,1
ORD_00671,USR_00313,2025-10-04 18:02:10,50.42,1,1
ORD_00672,USR_00884,2025-06-16 16:00:21,19.21,1,1
ORD_00673,USR_00411,2025-03-30 23:40:58,24.62,0,1
ORD_00674,USR_00075,2025-02-22 15:24:00,36.48,0,1
ORD_00675,USR_00647,2025-03-01 16:18:05,16.7,0,1
ORD_00676,USR_00745,2025-06-03 12:10:25,88.5,0,1
ORD_00677,USR_00829,2025-10-21 00:55:05,81.27,0,1
ORD_00678,USR_00406,2025-03-22 04:34:37,42.9,0,1
ORD_00679,USR_00458,2025-10-05 14:48:05,40.5,0,0
ORD_00680,USR_00956,2025-12-24 18:16:41,106.38,0,1
ORD_00681,USR_00439,2025-08-07 05:22:11,101.67,0,1
ORD_00682,USR_00367,2025-05-04 12:00:06,59.77,0,1
ORD_00683,USR_00260,2025-09-20 14:44:07,79.42,0,1
ORD_00684,USR_00652,2025-01-04 08:19:32,192.3,1,1
ORD_00685,USR_00327,2025-07-14 09:45:39,94.55,0,1
ORD_00686,USR_00797,2025-03-13 11:24:35,49.75,0,0
ORD_00687,USR_00051,2025-09-08 14:54:20,60.2,0,1
ORD_00688,USR_00746,2025-12-25 21:39:30,22.4,0,1
ORD_00689,USR_00136,2025-05-21 07:22:36,85.95,0,1
ORD_00690,USR_00998,2025-11-17 22:21:11,83.62,1,1
ORD_00691,USR_00502,2025-11-27 16:05:31,59.96,0,1
ORD_00692,USR_00841,2025-06-21 23:04:03,36.87,1,1
ORD_00693,USR_00074,2025-10-05 10:16:51,65.43,0,1
ORD_00694,USR_00808,2025-11-03 05:34:20,66.25,0,1
ORD_00695,USR_00150,2025-07-08 02:41:31,108.3,0,1
ORD_00696,USR_00827,2025-12-22 08:46:01,69.03,0,1
ORD_00697,USR_00187,2025-11-03 09:57:40,133.71,0,1
ORD_00698,USR_00083,2025-11-20 05:55:07,27.84,1,1
ORD_00699,USR_00715,2025-11-14 01:13:34,120.55,1,1
ORD_00700,USR_00189,2025-06-04 23:02:31,42.94,0,1
ORD_00701,USR_00345,2025-11-10 09:00:57,88.81,0,1
ORD_00702,USR_00465,2025-11-30 07:09:41,91.57,1,1
ORD_00703,USR_00072,2025-08-16 16:22:12,36.01,0,1
ORD_00704,USR_00307,2025-11-13 20:44:18,44.22,0,1
ORD_00705,USR_00949,2025-04-06 01:37:11,129.8,0,1
ORD_00706,USR_00360,2025-07-19 10:29:11,149.39,0,1
ORD_00707,USR_00058,2025-02-13 12:24:34,78.63,0,1
ORD_00708,USR_00996,2025-10-30 00:50:00,51.35,0,1
ORD_00709,USR_00407,2025-07-13 09:45:33,47.18,1,1
ORD_00710,USR_00319,2025-11-19 23:34:24,52.83,0,1
ORD_00711,USR_00730,2025-02-10 02:54:30,61.75,1,0
ORD_00712,USR_00182,2025-03-11 02:33:49,40.41,1,1
ORD_00713,USR_00604,2025-07-13 01:00:16,83.08,0,0
ORD_00714,USR_00547,2025-04-11 02:47:16,64.99,1,1
ORD_00715,USR_00796,2025-02-28 15:23:39,80.4,0,1
ORD_00716,USR_00274,2025-12-25 15:19:14,302.77,0,1
ORD_00717,USR_00131,2025-07-16 17:05:33,40.13,1,1
ORD_00718,USR_00866,2025-11-20 03:33:05,57.7,1,1
ORD_00719,USR_00023,2025-10-27 05:47:17,101.97,0,1
ORD_00720,USR_00651,2025-08-14 11:14:46,31.06,0,1
ORD_00721,USR_00657,2025-11-21 06:23:38,175.24,1,1
ORD_00722,USR_00666,2025-08-23 21:56:30,19.75,0,1
ORD_00723,USR_00823,2025-10-19 05:20:45,40.0,1,1
ORD_00724,USR_00412,2025-02-10 04:50:55,43.84,1,1
ORD_00725,USR_00967,2025-11-06 05:37:34,120.1,1,1
ORD_00726,USR_00527,2025-03-01 08:44:07,29.19,1,1
ORD_00727,USR_00159,2025-03-16 16:05:40,60.59,0,1
ORD_00728,USR_00526,2025-08-07 18:26:20,35.99,0,1
ORD_00729,USR_00393,2025-03-20 19:40:43,62.19,0,1
ORD_00730,USR_00162,2025-01-11 17:11:19,23.18,0,1
ORD_00731,USR_00703,2025-12-05 09:34:03,56.41,0,1
ORD_00732,USR_00284,2025-09-13 20:51:28,49.25,1,1
ORD_00733,USR_00477,2025-07-24 04:11:07,39.76,0,1
ORD_00734,USR_00260,2025-01-01 04:57:50,84.89,0,1
ORD_00735,USR_00457,2025-06-18 01:42:05,94.7,1,1
ORD_00736,USR_00500,2025-05-11 02:09:56,34.24,0,1
ORD_00737,USR_00176,2025-08-20 07:23:22,31.32,1,0
ORD_00738,USR_00406,2025-09-25 09:50:17,40.25,0,1
ORD_00739,USR_00934,2025-03-16 07:56:19,40.83,0,1
ORD_00740,USR_00556,2025-03-20 14:21:35,69.38,0,1
ORD_00741,USR_00956,2025-08-23 03:59:38,43.0,0,1
ORD_00742,USR_00186,2025-03-02 13:09:11,60.01,1,1
ORD_00743,USR_00716,2025-10-27 10:18:10,34.31,1,1
ORD_00744,USR_00921,2025-06-15 01:38:44,63.53,0,1
ORD_00745,USR_00132,2025-05-29 23:57:35,38.38,1,1
ORD_00746,USR_00412,2025-01-03 04:17:34,69.45,0,1
ORD_00747,USR_00813,2025-01-28 10:32:10,170.22,0,1
ORD_00748,USR_00490,2025-11-05 01:20:12,122.64,0,1
ORD_00749,USR_00616,2025-08-09 06:11:46,59.85,1,1
ORD_00750,USR_00611,2025-05-01 21:30:13,92.37,1,1
ORD_00751,USR_00058,2025-08-31 23:09:10,51.16,1,1
ORD_00752,USR_00271,2025-10-03 01:55:43,45.52,0,1
ORD_00753,USR_00506,2025-06-17 12:40:08,110.29,1,1
ORD_00754,USR_00743,2025-11-08 03:35:16,132.98,0,1
ORD_00755,USR_00499,2025-06-24 10:19:13,45.57,0,1
ORD_00756,USR_00932,2025-06-27 16:04:41,39.69,0,1
ORD_00757,USR_00365,2025-03-06 00:37:35,53.94,1,1
ORD_00758,USR_00973,2025-09-16 00:23:13,38.84,0,1
ORD_00759,USR_00387,2025-01-23 11:44:44,80.22,1,1
ORD_00760,USR_00279,2025-08-13 17:52:35,25.6,1,1
ORD_00761,USR_00492,2025-07-03 14:43:04,43.75,0,1
ORD_00762,USR_00692,2025-06-13 15:46:42,88.53,0,1
ORD_00763,USR_00726,2025-08-15 12:17:51,50.82,1,1
ORD_00764,USR_00484,2025-01-16 17:09:15,82.1,0,1
ORD_00765,USR_00776,2025-11-25 07:18:25,35.41,0,1
ORD_00766,USR_00545,2025-12-29 03:39:52,39.9,0,1
ORD_00767,USR_00591,2025-06-19 14:18:25,66.53,0,1
ORD_00768,USR_00636,2025-08-23 00:06:07,170.86,1,1
ORD_00769,USR_00306,2025-10-04 11:24:59,59.51,0,1
ORD_00770,USR_00849,2025-01-17 16:20:44,23.8,1,1
ORD_00771,USR_00326,2025-03-06 14:24:09,56.76,0,1
ORD_00772,USR_00037,2025-08-22 20:01:49,26.99,0,1
ORD_00773,USR_00180,2025-08-05 21:03:17,55.72,0,1
ORD_00774,USR_00396,2025-10-11 15:47:40,55.39,0,1
ORD_00775,USR_00760,2025-10-03 23:05:33,69.24,0,1
ORD_00776,USR_00431,2025-02-26 05:39:10,55.04,0,0
ORD_00777,USR_00685,2025-05-03 10:24:03,27.5,0,1
ORD_00778,USR_00993,2025-07-24 11:52:17,55.68,0,0
ORD_00779,USR_00230,2025-04-11 11:13:35,74.37,0,1
ORD_00780,USR_00019,2025-02-19 07:02:54,30.51,0,1
ORD_00781,USR_00892,2025-03-30 22:15:27,75.77,1,1
ORD_00782,USR_00764,2025-03-04 00:14:51,52.29,0,1
ORD_00783,USR_00807,2025-06-04 08:16:35,41.4,0,1
ORD_00784,USR_00321,2025-02-06 18:54:02,90.77,0,1
ORD_00785,USR_00722,2025-03-05 06:42:50,37.2,0,1
ORD_00786,USR_00790,2025-12-01 09:14:13,47.64,0,1
ORD_00787,USR_00284,2025-04-16 21:36:39,111.72,0,1
ORD_00788,USR_00019,2025-03-17 00:59:50,61.67,0,1
ORD_00789,USR_00477,2025-05-13 05:15:14,98.37,1,1
ORD_00790,USR_00631,2025-06-23 09:56:17,57.28,1,1
ORD_00791,USR_00885,2025-11-24 19:31:52,80.8,0,0
ORD_00792,USR_00318,2025-09-16 06:42:52,40.92,1,1
ORD_00793,USR_00538,2025-06-04 21:22:34,41.47,0,1
ORD_00794,USR_00604,2025-05-10 02:02:31,51.93,0,1
ORD_00795,USR_00752,2025-01-03 15:11:07,70.52,0,1
ORD_00796,USR_00604,2025-01-13 14:12:15,147.83,0,0
ORD_00797,USR_00095,2025-09-15 07:48:21,155.17,0,1
ORD_00798,USR_00493,2025-01-04 22:06:20,55.51,1,1
ORD_00799,USR_00908,2025-08-30 19:31:05,22.06,1,1
ORD_00800,USR_00470,2025-04-03 16:14:16,69.66,0,1
ORD_00801,USR_00674,2025-06-16 03:47:30,75.54,0,1
ORD_00802,USR_00252,2025-02-10 01:30:46,72.65,0,1
ORD_00803,USR_00871,2025-06-23 13:24:01,159.8,0,1
ORD_00804,USR_00029,2025-08-27 03:42:23,65.47,0,1
ORD_00805,USR_00572,2025-01-05 06:45:42,35.97,0,0
ORD_00806,USR_00813,2025-07-30 06:42:37,59.49,1,1
ORD_00807,USR_00444,2025-03-02 15:56:52,83.21,0,0
ORD_00808,USR_00206,2025-11-08 06:43:30,168.9,1,0
ORD_00809,USR_00958,2025-03-10 20:13:07,42.3,0,1
ORD_00810,USR_00592,2025-01-02 23:07:34,123.93,0,1
ORD_00811,USR_00354,2025-09-22 00:39:31,97.64,1,1
ORD_00812,USR_00798,2025-01-04 06:18:19,67.44,0,1
ORD_00813,USR_00159,2025-09-02 08:16:17,57.47,0,1
ORD_00814,USR_00493,2025-08-04 13:33:02,40.59,0,1
ORD_00815,USR_00336,2025-01-31 05:28:14,73.21,0,1
ORD_00816,USR_00695,2025-05-03 12:14:12,63.26,1,1
ORD_00817,USR_00926,2025-02-24 18:18:43,43.15,0,1
ORD_00818,USR_00240,2025-08-17 08:17:16,98.46,0,1
ORD_00819,USR_00574,2025-08-25 12:44:32,52.4,0,1
ORD_00820,USR_00527,2025-08-29 10:38:03,54.28,1,1
ORD_00821,USR_00127,2025-12-17 09:33:19,57.54,0,1
